Switch ID,Port Number,Received Packets,Received Bytes,Sent Bytes,Sent Packets,Port alive Duration (S),Delta Received Packets,Delta Received Bytes,Delta Sent Bytes,Delta Sent Packets,Delta Port alive Duration (S),Connection Point,Total Load/Rate,Total Load/Latest,Unknown Load/Rate,Unknown Load/Latest,Latest bytes counter,Active Flow Entries,Packets Looked Up,Packets Matched,Label,Binary Label
10,2,188,6304555,24115,231,136,1,70,322,3,4,2,0,0,0,0,0,4,1238,1138,6,1
10,3,127,16868,6319979,292,136,3,320,280,2,4,3,0,0,0,0,0,4,1238,1138,6,1
10,4,232,23877,16972,128,136,3,320,322,3,4,5,0,0,0,0,0,4,1238,1138,6,1
11,1,790,12637034,24588538,1021,136,95,6266,5646466,152,5,1,0,0,0,0,0,8,1913,1853,6,1
11,2,411,6327870,6327260,404,136,3,322,322,3,5,2,0,0,0,0,0,8,1913,1853,6,1
3,1,415,6320058,12631397,587,136,0,0,390,4,5,1,0,0,0,0,0,6,1255,1157,6,1
3,2,120,8409,6320629,306,136,0,0,320,3,5,2,0,0,0,0,0,6,1255,1157,6,1
3,3,126,16632,16494,118,136,3,320,278,2,5,3,0,0,0,0,0,6,1255,1157,6,1
3,4,480,12624010,17026,130,136,3,320,320,3,5,4,0,0,0,0,0,6,1255,1157,6,1
4,1,227,23865,16742,124,136,2,278,390,4,5,1,0,0,0,0,0,4,938,841,6,1
4,2,130,17026,12624010,480,136,3,320,320,3,5,2,0,0,0,0,0,4,938,841,6,1
4,3,466,12623362,24155,234,136,2,278,390,4,5,3,0,0,0,0,0,4,938,841,6,1
1,1,2453,6426813,147165,2509,136,102,5524,5774,104,5,1,550,129433,550,129433,550,8,6600,6504,6,1
1,2,293,6311777,6328158,416,136,1,70,320,3,5,2,0,0,0,0,0,8,6600,6504,6,1
1,3,584,12631243,6335398,521,136,2,278,320,3,5,3,0,0,0,0,0,8,6600,6504,6,1
1,4,3179,12776185,25360960,3207,136,103,5732,5774,104,5,4,118793,6424907,118793,6424907,118793,8,6600,6504,6,1
2,1,480,12616039,6335326,522,136,0,0,320,3,5,1,0,0,0,0,0,4,1111,1050,6,1
2,2,521,6335398,12631243,584,136,3,320,278,2,5,2,0,0,0,0,0,4,1111,1050,6,1
7,1,122,16658,16742,124,136,2,278,320,3,5,1,0,0,0,0,0,8,6435,6332,6,1
7,2,3432,25376209,6458367,2798,136,105,5844,5774,104,5,2,550,129433,550,129433,550,8,6435,6332,6,1
7,3,2793,6458157,12761325,2962,136,104,5774,5732,103,5,3,550,121554,550,121554,550,8,6435,6332,6,1
8,1,129,16952,12623866,478,136,3,320,320,3,5,1,0,0,0,0,0,7,6320,6211,6,1
8,2,2962,12761325,6458157,2793,136,103,5732,5774,104,5,2,550,129433,550,129433,550,7,6320,6211,6,1
8,3,292,6319979,16868,127,136,2,280,320,3,5,3,0,0,0,0,0,7,6320,6211,6,1
5,1,3208,25361014,12776239,3180,136,104,5774,5732,103,5,1,750,129433,750,129433,750,8,6861,6746,6,1
5,2,357,32553,16674,127,136,3,320,320,3,5,4,66285,6424907,66285,6424907,66285,8,6861,6746,6,1
12,1,133,9251,6316816,277,96,0,0,280,2,5,1,0,0,0,0,0,6,1458,1371,6,1
12,2,304,6312496,6324103,384,96,0,0,280,2,5,2,0,0,0,0,0,6,1458,1371,6,1
12,3,447,12619883,20753,209,96,2,278,280,2,5,3,0,0,0,0,0,6,1458,1371,6,1
12,4,271,6316170,29199,335,96,151,6039697,6563,93,5,4,768,7681,768,7681,768,6,1458,1371,6,1
10,1,302,6312346,6324887,396,96,0,0,280,2,5,1,630335,6303353,630335,6303353,630335,6,1186,1092,6,1
10,2,11,926,13093,99,96,0,0,280,2,5,2,0,0,0,0,0,6,1186,1092,6,1
10,3,215,20942,12627490,555,96,2,278,280,2,5,3,0,0,0,0,0,6,1186,1092,6,1
10,4,392,6324413,13003,98,96,2,278,280,2,5,5,0,0,0,0,0,6,1186,1092,6,1
11,1,412,6319889,12628163,566,96,91,6283,6039699,151,5,1,630248,6303287,630248,6303287,630248,6,1066,1005,6,1
11,2,215,21006,6316654,276,96,2,280,280,2,5,2,0,0,0,0,0,6,1066,1005,6,1
3,1,187,6304485,21031,216,96,0,0,278,2,5,1,0,0,0,0,0,6,3863,3767,6,1
3,2,1588,89408,12692645,1794,96,90,4860,5138,92,5,2,502,72468,502,72468,502,6,3863,3767,6,1
3,3,270,6316282,93066,1550,96,2,278,5138,92,5,3,502,72468,502,72468,502,6,3863,3767,6,1
3,4,1735,6397008,20984,216,96,92,5138,278,2,5,4,0,0,0,0,0,6,3863,3767,6,1
4,1,1616,6388942,12729,93,96,93,5192,278,2,5,1,0,0,0,0,0,6,2292,2195,6,1
4,2,216,20984,6397062,1736,96,2,278,5192,93,5,2,502,72468,502,72468,502,6,2292,2195,6,1
4,3,380,6323982,6324295,388,96,2,278,278,2,5,3,0,6303353,0,6303353,0,6,2292,2195,6,1
1,1,187,6304481,20716,211,96,0,0,278,2,5,1,0,7613,0,7613,0,12,3830,3739,6,1
1,2,1535,6377260,92730,1547,96,91,4914,5192,93,5,2,1036,72360,1036,72360,1036,12,3830,3739,6,1
1,4,317,28129,6316300,271,96,93,6561,6039697,151,5,4,630248,6303287,630248,6303287,630248,12,3830,3739,6,1
2,2,387,6324296,6395833,1715,96,93,6561,6044611,242,5,2,631285,6375647,631285,6375647,631285,9,2392,2338,6,1
7,1,95,12813,12687,92,96,2,278,278,2,5,1,0,0,0,0,0,6,825,719,6,1
7,2,445,12619727,20668,211,96,151,6039697,278,2,5,2,0,7613,0,7613,0,6,825,719,6,1
7,3,206,20490,6316240,269,96,2,278,278,2,5,3,0,0,0,0,0,6,825,719,6,1
8,1,214,20868,6324434,390,96,2,278,278,2,5,1,0,0,0,0,0,5,1241,1139,6,1
8,2,269,6316240,20490,206,96,2,278,278,2,5,2,0,7613,0,7613,0,5,1241,1139,6,1
8,3,555,12627490,20942,215,96,2,280,278,2,5,3,0,0,0,0,0,5,1241,1139,6,1
5,1,271,6316300,28129,317,96,151,6039697,6561,93,5,1,720,15294,720,15294,720,7,959,868,6,1
5,2,274,6316482,12939,98,96,2,278,278,2,5,2,0,0,0,0,0,7,959,868,6,1
5,3,212,20736,12939,98,96,93,6561,278,2,5,4,0,0,0,0,0,7,959,868,6,1
6,1,388,6324295,6323982,380,96,2,278,278,2,5,1,0,0,0,0,0,6,1075,980,6,1
6,2,98,12939,20736,212,96,2,278,6561,93,5,2,720,7681,720,7681,720,6,1075,980,6,1
6,3,390,6324434,20868,214,96,2,278,278,2,5,3,0,0,0,0,0,6,1075,980,6,1
9,1,273,6316440,20458,210,96,2,278,6561,93,5,1,720,7681,720,7681,720,7,971,874,6,1
9,2,272,6316374,12283,87,96,151,6039697,278,2,5,3,0,6303353,0,6303353,0,7,971,874,6,1
9,3,98,13003,6324413,392,96,2,280,278,2,5,4,630248,6303287,630248,6303287,630248,7,971,874,6,1
12,1,364,12608083,33877,368,146,0,0,560,4,4,1,0,0,0,0,0,10,7812,7711,6,1
12,2,3015,12068735,12770391,3132,146,245,5621604,11032,180,4,2,1007,136706,1007,136706,1007,10,7812,7711,6,1
12,4,601,12632696,6336524,531,146,5,626,630,5,4,4,0,0,0,0,0,10,7812,7711,6,1
10,1,295,6311866,6328948,418,146,0,0,560,4,5,1,0,0,0,0,0,4,1265,1165,6,1
10,2,188,6304555,25277,240,146,0,0,560,4,5,2,0,0,0,0,0,4,1265,1165,6,1
10,3,136,18022,6321169,301,146,4,556,560,4,5,3,0,0,0,0,0,4,1265,1165,6,1
10,4,241,25031,18204,138,146,4,556,630,5,5,5,0,0,0,0,0,4,1265,1165,6,1
11,1,813,12638829,25247066,1056,146,0,0,560,4,5,1,118244,6303436,118244,6303436,118244,8,1996,1936,6,1
11,2,420,6329032,6328422,413,146,4,560,560,4,5,2,0,0,0,0,0,8,1996,1936,6,1
3,1,415,6320058,12632551,596,146,0,0,556,4,4,1,0,0,0,0,0,4,1282,1184,6,1
3,2,120,8409,6321853,316,146,0,0,556,4,4,2,0,0,0,0,0,4,1282,1184,6,1
3,3,135,17786,17676,127,146,4,556,556,4,4,3,0,0,0,0,0,4,1282,1184,6,1
3,4,489,12625164,18180,139,146,4,556,556,4,4,4,0,0,0,0,0,4,1282,1184,6,1
4,1,237,25089,17854,132,146,5,626,556,4,5,1,0,0,0,0,0,4,966,867,6,1
4,2,139,18180,12625164,489,146,4,556,556,4,5,2,0,0,0,0,0,4,966,867,6,1
4,3,475,12624544,25309,243,146,4,556,556,4,5,3,0,0,0,0,0,4,966,867,6,1
1,2,293,6311777,6329312,425,146,0,0,556,4,5,2,0,0,0,0,0,8,7208,7112,6,1
1,3,592,12632355,6336622,531,146,4,556,556,4,5,3,0,0,0,0,0,8,7208,7112,6,1
1,4,3527,18404019,25377662,3486,146,249,5622160,11028,180,5,4,1007,136706,1007,136706,1007,8,7208,7112,6,1
2,1,480,12616039,6336480,531,146,0,0,556,4,5,1,0,0,0,0,0,4,1130,1067,6,1
2,2,531,6336622,12632355,592,146,4,556,556,4,5,2,0,0,0,0,0,4,1130,1067,6,1
7,1,131,17812,17854,132,146,4,556,556,4,4,1,0,0,0,0,0,8,7097,6994,6,1
7,3,3141,12085991,12778027,3241,146,249,5622160,11028,180,4,3,1095,137588,1095,137588,1095,8,7097,6994,6,1
8,1,138,18106,12625020,487,146,4,556,556,4,4,1,0,0,0,0,0,6,6983,6873,6,1
8,2,3241,12778027,12085991,3141,146,180,11028,5622160,249,4,2,574872,5748720,574872,5748720,574872,6,6983,6873,6,1
8,3,301,6321169,18022,136,146,4,560,556,4,4,3,0,0,0,0,0,6,6983,6873,6,1
5,1,3487,25377716,18404073,3528,146,180,11028,5622160,249,4,1,562209,5748720,562209,5748720,562209,8,7525,7410,6,1
5,2,366,33707,17828,136,146,4,556,556,4,4,4,1095,137588,1095,137588,1095,8,7525,7410,6,1
12,1,364,12608083,34717,374,156,0,0,560,4,5,1,0,0,0,0,0,6,8506,8405,6,1
12,2,3323,12742303,18429628,3505,156,185,10982,5652188,255,5,2,499522,5139095,499522,5139095,499522,6,8506,8405,6,1
12,3,3616,18437342,19063690,3627,156,255,5652184,11542,189,5,3,1033,6421154,1033,6421154,1033,6,8506,8405,6,1
12,4,607,12633530,6337364,537,156,4,556,560,4,5,4,0,0,0,0,0,6,8506,8405,6,1
10,1,295,6311866,6329788,424,156,0,0,560,4,5,1,0,0,0,0,0,4,1283,1183,6,1
10,2,188,6304555,26117,246,156,0,0,560,4,5,2,0,0,0,0,0,4,1283,1183,6,1
10,3,142,18856,6322009,307,156,4,556,560,4,5,3,0,0,0,0,0,4,1283,1183,6,1
10,4,247,25865,19044,144,156,4,556,560,4,5,5,0,0,0,0,0,4,1283,1183,6,1
11,1,813,12638829,25247976,1063,156,0,0,560,4,4,1,0,0,0,0,0,4,2012,1952,6,1
11,2,426,6329872,6329262,419,156,4,560,560,4,4,2,0,0,0,0,0,4,2012,1952,6,1
3,1,415,6320058,12633385,602,156,0,0,556,4,5,1,0,0,0,0,0,4,1300,1202,6,1
3,2,120,8409,6322687,322,156,0,0,556,4,5,2,0,0,0,0,0,4,1300,1202,6,1
3,3,141,18620,18510,133,156,4,556,556,4,5,3,0,0,0,0,0,4,1300,1202,6,1
3,4,495,12625998,19014,145,156,4,556,556,4,5,4,0,0,0,0,0,4,1300,1202,6,1
4,1,243,25923,18688,138,156,4,556,556,4,4,1,0,0,0,0,0,4,998,899,6,1
4,2,145,19014,12625998,495,156,4,556,556,4,4,2,0,0,0,0,0,4,998,899,6,1
4,3,481,12625378,26143,249,156,4,556,556,4,4,3,0,0,0,0,0,4,998,899,6,1
1,1,3091,12100800,6449471,3172,156,252,5651682,11592,190,5,1,1033,6421154,1033,6421154,1033,6,7902,7806,6,1
1,2,293,6311777,6330146,431,156,0,0,556,4,5,2,0,0,0,0,0,6,7902,7806,6,1
1,3,598,12633189,6337456,537,156,4,556,556,4,5,3,0,0,0,0,0,6,7902,7806,6,1
1,4,3841,19078421,31036893,3859,156,190,11592,5652238,256,5,4,499522,5139095,499522,5139095,499522,6,7902,7806,6,1
2,1,480,12616039,6337384,538,156,0,0,626,5,5,1,0,0,0,0,0,4,1142,1079,6,1
2,2,537,6337456,12633189,598,156,4,556,556,4,4,2,0,0,0,0,0,4,1142,1079,6,1
7,1,137,18646,18688,138,156,4,556,556,4,5,1,0,0,0,0,0,6,7752,7649,6,1
7,2,4084,31052142,12760645,3461,156,256,5652238,11592,190,5,2,990,6421154,990,6421154,990,6,7752,7649,6,1
7,3,3455,12760393,18437258,3614,156,190,11592,5652238,256,5,3,499479,5139095,499479,5139095,499479,6,7752,7649,6,1
8,1,144,18940,12625924,494,156,4,556,626,5,5,1,0,0,0,0,0,6,7638,7528,6,1
8,2,3614,18437258,12760393,3455,156,255,5652184,11538,189,5,2,990,6421154,990,6421154,990,6,7638,7528,6,1
8,3,307,6322009,18856,142,156,4,560,556,4,5,3,0,0,0,0,0,6,7638,7528,6,1
5,1,3860,31036947,19078475,3842,156,255,5652184,11538,189,5,1,990,6421154,990,6421154,990,6,8180,8065,6,1
5,2,372,34541,18662,142,156,4,556,556,4,5,4,499479,5139095,499479,5139095,499479,6,8180,8065,6,1
12,1,186,6304416,20613,207,96,0,0,322,3,4,1,0,7614,0,7614,0,8,856,766,6,1
12,2,124,8677,6316310,268,96,0,0,322,3,4,2,0,0,0,0,0,8,856,766,6,1
12,3,379,6323844,12709,91,96,3,320,280,2,4,3,0,0,0,0,0,8,856,766,6,1
12,4,93,12729,6323816,378,96,3,320,322,3,4,4,0,6303284,0,6303284,0,8,856,766,6,1
10,1,188,6304571,20680,208,96,0,0,322,3,5,1,0,0,0,0,0,6,2642,2545,6,1
10,2,1045,56758,68587,1126,96,99,5346,5668,102,5,2,518,55404,518,55404,518,6,2642,2545,6,1
10,4,1237,76098,12793,93,96,102,5666,322,3,5,5,0,0,0,0,0,6,2642,2545,6,1
11,1,12,1012,12693,93,96,0,0,322,3,5,1,0,0,0,0,0,4,193,137,6,1
11,2,93,12793,12555,92,96,3,322,322,3,5,3,0,0,0,0,0,4,193,137,6,1
3,1,34,2440,276851,119,96,23,1514,264262,27,5,1,0,0,0,0,0,6,306,215,6,1
3,2,11,926,12819,94,96,0,0,320,3,5,2,0,0,0,0,0,6,306,215,6,1
3,3,117,276671,14075,112,96,27,264262,1792,25,5,3,0,0,0,0,0,6,306,215,6,1
3,4,91,12451,12729,93,96,3,320,320,3,5,4,0,0,0,0,0,6,306,215,6,1
4,1,1123,68349,12367,89,96,102,5666,278,2,5,1,0,0,0,0,0,5,1385,1291,6,1
4,2,93,12729,12451,91,96,3,320,320,3,5,2,0,0,0,0,0,5,1385,1291,6,1
4,3,89,12561,68155,1123,96,2,278,5666,102,5,3,534,55404,534,55404,534,5,1385,1291,6,1
1,1,1045,56762,68453,1125,96,99,5346,5666,102,5,1,518,55404,518,55404,518,8,2622,2535,6,1
1,2,11,926,12819,94,96,0,0,320,3,5,3,0,0,0,0,0,8,2622,2535,6,1
1,3,203,20333,6316045,265,96,3,320,278,2,5,4,0,7614,0,7614,0,8,2622,2535,6,1
1,4,1295,6371665,20459,206,96,101,5624,320,3,5,5,518,55404,518,55404,518,8,2622,2535,6,1
2,1,152,403910,6317937,293,96,28,395254,1990,28,5,1,0,0,0,0,0,8,491,429,6,1
2,2,265,6316045,20333,203,96,2,278,320,3,5,2,0,7614,0,7614,0,8,491,429,6,1
7,1,89,12367,12645,91,96,3,320,278,2,5,1,0,0,0,0,0,6,1499,1391,6,1
7,2,206,20459,68529,1127,96,3,320,5666,102,5,2,518,55404,518,55404,518,6,1499,1391,6,1
7,3,1125,68445,20375,204,96,101,5624,320,3,5,3,0,7614,0,7614,0,6,1499,1391,6,1
8,1,93,12729,12729,93,96,3,320,320,3,5,1,0,0,0,0,0,6,1674,1580,6,1
8,2,204,20375,68391,1124,96,3,320,5624,101,5,2,534,55404,534,55404,534,6,1674,1580,6,1
8,3,1297,6371840,12729,93,96,101,5626,320,3,5,3,0,0,0,0,0,6,1674,1580,6,1
5,1,206,20459,6371719,1296,96,3,320,5678,102,5,1,534,6358688,534,6358688,534,7,1680,1586,6,1
5,2,93,12729,12729,93,96,3,320,320,3,5,4,0,7614,0,7614,0,7,1680,1586,6,1
12,1,211,6568424,23271,238,106,25,264008,2098,27,5,1,7,7688,7,7688,7,6,882,792,6,1
12,2,124,8677,6317430,276,106,0,0,560,4,5,2,0,0,0,0,0,6,882,792,6,1
12,3,410,6326494,13829,99,106,27,2094,560,4,5,3,0,0,0,0,0,6,882,792,6,1
12,4,101,13841,6588944,411,106,4,556,264568,29,5,4,7,6303358,7,6303358,7,6,882,792,6,1
10,1,188,6304571,21800,216,106,0,0,560,4,4,1,0,0,0,0,0,6,3032,2935,6,1
10,2,1238,67168,80117,1327,106,95,5118,5678,99,4,2,507,65394,507,65394,507,6,3032,2935,6,1
10,3,101,13841,6383370,1498,106,4,556,5678,99,4,3,507,65394,507,65394,507,6,3032,2935,6,1
10,4,1438,87620,13913,101,106,99,5674,560,4,4,5,0,0,0,0,0,6,3032,2935,6,1
11,1,12,1012,13813,101,106,0,0,560,4,5,1,0,0,0,0,0,4,205,149,6,1
11,2,101,13913,13675,100,106,4,560,560,4,5,3,0,0,0,0,0,4,205,149,6,1
3,1,107,7535,6317401,276,106,0,0,556,4,5,1,0,0,0,0,0,6,580,489,6,1
3,2,11,926,13931,102,106,0,0,556,4,5,2,0,0,0,0,0,6,580,489,6,1
3,3,274,6317221,20282,193,106,4,556,556,4,5,3,0,0,0,0,0,6,580,489,6,1
3,4,99,13563,13841,101,106,4,556,556,4,5,4,0,0,0,0,0,6,580,489,6,1
4,1,1324,79871,13479,97,106,99,5674,556,4,5,1,0,0,0,0,0,5,1599,1505,6,1
4,2,101,13841,13563,99,106,4,556,556,4,5,2,0,0,0,0,0,5,1599,1505,6,1
4,3,97,13673,79677,1324,106,4,556,5674,99,5,3,507,65394,507,65394,507,5,1599,1505,6,1
1,1,1238,67172,79975,1326,106,95,5118,5674,99,5,1,507,65394,507,65394,507,8,3020,2933,6,1
1,2,11,926,13931,102,106,0,0,556,4,5,3,7,6303358,7,6303358,7,8,3020,2933,6,1
1,3,234,22983,6581165,298,106,27,2094,264564,29,5,4,7,7688,7,7688,7,8,3020,2933,6,1
1,4,1521,6647195,23109,237,106,124,269682,2094,27,5,5,507,65394,507,65394,507,8,3020,2933,6,1
2,1,321,6313616,6587954,396,106,23,1538,264564,29,5,1,0,0,0,0,0,8,759,697,6,1
2,2,298,6581165,22983,234,106,29,264564,2094,27,5,2,7,7688,7,7688,7,8,759,697,6,1
7,1,97,13479,13757,99,106,4,556,556,4,5,1,0,0,0,0,0,6,1718,1610,6,1
7,2,237,23109,80051,1328,106,27,2094,5674,99,5,2,507,65394,507,65394,507,6,1718,1610,6,1
7,3,1326,79967,23025,235,106,99,5674,2094,27,5,3,7,7688,7,7688,7,6,1718,1610,6,1
8,1,101,13841,13841,101,106,4,556,556,4,5,1,0,0,0,0,0,6,1885,1791,6,1
8,2,235,23025,79913,1325,106,27,2094,5674,99,5,2,507,65394,507,65394,507,6,1885,1791,6,1
8,3,1498,6383370,13841,101,106,99,5678,556,4,5,3,0,0,0,0,0,6,1885,1791,6,1
5,1,237,23109,6647195,1521,106,27,2094,269682,124,5,1,515,6368752,515,6368752,515,7,1896,1802,6,1
5,2,101,13841,13841,101,106,4,556,556,4,5,4,7,7688,7,7688,7,7,1896,1802,6,1
12,1,360,12607843,30172,332,116,0,0,602,5,5,1,139,15171,139,15171,139,6,1184,1094,6,1
12,2,124,8677,6318312,283,116,0,0,602,5,5,2,0,0,0,0,0,6,1184,1094,6,1
12,3,504,6333389,14669,105,116,5,598,560,4,5,3,0,0,0,0,0,6,1184,1094,6,1
12,4,108,14717,12629245,567,116,5,598,602,5,5,4,39480,12606711,39480,12606711,39480,6,1184,1094,6,1
10,1,213,6568555,24154,245,116,25,263984,2074,27,5,1,120,1200,120,1200,120,8,3496,3399,6,1
10,2,1431,77590,91421,1527,116,99,5346,5948,104,5,2,572,76248,572,76248,572,8,3496,3399,6,1
10,3,107,14675,6658686,1723,116,4,556,269890,128,5,3,13832,208846,13832,208846,13832,8,3496,3399,6,1
10,4,1661,100432,14865,109,116,127,7458,602,5,5,5,0,0,0,0,0,8,3496,3399,6,1
11,1,12,1012,14695,108,116,0,0,602,5,5,1,0,0,0,0,0,4,223,167,6,1
11,2,108,14795,14557,107,116,5,602,602,5,5,3,0,0,0,0,0,4,223,167,6,1
3,1,107,7535,6318277,283,116,0,0,598,5,5,1,0,0,0,0,0,6,601,510,6,1
3,2,11,926,14807,109,116,0,0,598,5,5,2,0,0,0,0,0,6,601,510,6,1
3,3,281,6318097,21186,200,116,5,598,626,5,5,3,0,0,0,0,0,6,601,510,6,1
3,4,106,14439,14717,108,116,5,598,598,5,5,4,0,0,0,0,0,6,601,510,6,1
4,1,1546,92641,14355,104,116,126,7416,598,5,5,1,0,0,0,0,0,6,1850,1756,6,1
4,2,108,14717,14439,106,116,5,598,598,5,5,2,0,0,0,0,0,6,1850,1756,6,1
4,3,103,14507,92559,1548,116,4,556,7458,127,5,3,513,70524,513,70524,513,6,1850,1756,6,1
1,1,1431,77594,91273,1526,116,99,5346,5944,104,5,1,572,76248,572,76248,572,10,3764,3677,6,1
1,2,34,2440,278819,134,116,23,1514,264610,30,5,3,39480,12606711,39480,12606711,39480,10,3764,3677,6,1
1,3,327,29836,12621460,454,116,4,556,598,5,5,4,139,15171,139,15171,139,10,3764,3677,6,1
1,4,1893,12961812,30004,331,116,127,269844,598,5,5,5,513,70524,513,70524,513,10,3764,3677,6,1
2,1,408,6319635,12628249,552,116,0,0,598,5,4,1,0,0,0,0,0,8,1055,992,6,1
2,2,454,12621460,29836,327,116,5,598,556,4,4,2,139,15171,139,15171,139,8,1055,992,6,1
7,1,103,14313,14633,106,116,4,556,598,5,5,1,0,0,0,0,0,7,2075,1967,6,1
7,2,331,30004,355291,1552,116,5,598,269886,128,5,2,13832,208846,13832,208846,13832,7,2075,1967,6,1
7,3,1550,355207,29878,328,116,128,269886,556,4,5,3,139,15171,139,15171,139,7,2075,1967,6,1
8,1,108,14717,14717,108,116,5,598,598,5,5,1,0,0,0,0,0,7,2251,2156,6,1
8,2,328,29878,355153,1549,116,4,556,269886,128,5,2,13832,208846,13832,208846,13832,7,2251,2156,6,1
8,3,1723,6658686,14675,107,116,128,269890,556,4,5,3,0,0,0,0,0,7,2251,2156,6,1
5,1,331,30004,12961866,1894,116,5,598,269898,128,5,1,591367,12282426,591367,12282426,591367,8,2432,2338,6,1
5,2,108,14717,14717,108,116,5,598,598,5,5,4,139,15171,139,15171,139,8,2432,2338,6,1
12,1,360,12607843,31124,340,126,0,0,602,5,4,1,0,15171,0,15171,0,6,1206,1114,6,1
12,2,124,8677,6319194,290,126,0,0,602,5,4,2,0,0,0,0,0,6,1206,1114,6,1
12,3,512,6334335,15579,112,126,3,320,630,5,4,3,0,0,0,0,0,6,1206,1114,6,1
12,4,116,15663,12630197,575,126,4,390,602,5,4,4,0,12606711,0,12606711,0,6,1206,1114,6,1
10,1,385,12740753,32461,360,126,23,132780,1876,24,5,1,120,8749,120,8749,120,10,4206,4108,6,1
10,2,1631,88390,103103,1734,126,95,5130,5732,100,5,2,507,87102,507,87102,507,10,4206,4108,6,1
10,3,113,15509,12842524,2101,126,2,278,138470,122,5,3,13774,6523052,13774,6523052,13774,10,4206,4108,6,1
10,4,1978,119645,15747,116,126,118,6766,602,5,5,5,0,0,0,0,0,10,4206,4108,6,1
11,1,13,1082,15647,116,126,0,0,392,4,5,1,0,0,0,0,0,4,239,181,6,1
11,2,115,15677,15439,114,126,5,602,322,3,5,3,0,0,0,0,0,4,239,181,6,1
3,1,107,7535,6319153,290,126,0,0,320,3,5,1,0,0,0,0,0,4,623,531,6,1
3,2,11,926,15683,116,126,0,0,320,3,5,2,0,0,0,0,0,4,623,531,6,1
3,3,289,6319043,22020,206,126,4,390,278,2,5,3,0,0,0,0,0,4,623,531,6,1
3,4,113,15315,15663,116,126,3,320,320,3,5,4,0,0,0,0,0,4,623,531,6,1
4,1,1860,111688,15231,111,126,116,6670,320,3,5,1,0,0,0,0,0,7,2178,2083,6,1
4,2,116,15663,15315,113,126,3,320,320,3,5,2,0,0,0,0,0,7,2178,2083,6,1
4,3,109,15341,111648,1863,126,4,556,6712,117,5,3,1888,89413,1888,89413,1888,7,2178,2083,6,1
1,1,1651,89710,235687,1755,126,115,6446,138188,120,5,1,577,82026,577,82026,577,12,4472,4384,6,1
1,2,123,8591,6319113,290,126,0,0,320,3,5,3,0,12606711,0,12606711,0,12,4472,4384,6,1
1,3,333,30670,12622336,461,126,2,278,320,3,5,4,0,15171,0,15171,0,12,4472,4384,6,1
1,4,2271,19145672,30880,338,126,120,138216,320,3,5,5,1905,89575,1905,89575,1905,12,4472,4384,6,1
2,1,409,6319705,12629125,559,126,1,70,320,3,5,1,0,0,0,0,0,6,1069,1005,6,1
2,2,461,12622336,30670,333,126,3,320,278,2,5,2,0,0,0,0,0,6,1069,1005,6,1
7,1,109,15147,15509,113,126,2,278,598,5,5,1,0,0,0,0,0,8,2478,2368,6,1
7,2,339,30950,6670393,1933,126,4,390,269736,125,5,2,13774,6523052,13774,6523052,13774,8,2478,2368,6,1
7,3,1931,6670309,30712,334,126,123,269458,556,4,5,3,0,15171,0,15171,0,8,2478,2368,6,1
8,1,115,15593,15663,116,126,5,598,320,3,5,1,0,0,0,0,0,8,2653,2557,6,1
8,2,334,30712,6538931,1926,126,4,556,138134,119,5,2,605,6391200,605,6391200,605,8,2653,2557,6,1
8,3,2100,12842470,15509,113,126,121,138416,278,2,5,3,0,0,0,0,0,8,2653,2557,6,1
5,1,338,30880,19145672,2271,126,3,320,138216,120,5,1,53874,12821173,53874,12821173,53874,9,2823,2729,6,1
5,2,115,15593,15593,115,126,3,320,320,3,5,4,0,15171,0,15171,0,9,2823,2729,6,1
12,1,361,12607913,32209,348,136,0,0,322,3,5,1,0,0,0,0,0,6,1277,1180,6,1
12,2,146,10125,6453219,323,136,22,1448,133262,28,5,2,13279,132796,13279,132796,13279,6,1277,1180,6,1
12,3,544,6468284,18070,141,136,27,133190,1728,24,5,3,133,1332,133,1332,133,6,1277,1180,6,1
12,4,124,16742,12631282,583,136,3,320,322,3,5,4,0,0,0,0,0,6,1277,1180,6,1
10,2,1820,98600,114328,1930,136,94,5076,5398,97,5,2,513,97254,513,97254,513,8,4850,4747,6,1
10,4,2262,136948,16832,124,136,97,5396,322,3,5,5,0,0,0,0,0,8,4850,4747,6,1
11,1,13,1082,16732,124,136,0,0,322,3,5,1,0,0,0,0,0,4,256,195,6,1
11,2,124,16832,16524,122,136,4,392,322,3,5,3,0,0,0,0,0,4,256,195,6,1
3,1,107,7535,6320302,299,136,0,0,320,3,5,1,0,0,0,0,0,4,649,552,6,1
3,2,12,996,16762,124,136,1,70,320,3,5,2,0,0,0,0,0,4,649,552,6,1
3,3,297,6320122,23057,213,136,3,320,278,2,5,3,0,0,0,0,0,4,649,552,6,1
3,4,122,16464,16742,124,136,3,320,320,3,5,4,0,0,0,0,0,4,649,552,6,1
4,1,2146,129115,16338,119,136,98,5450,348,3,5,1,0,0,0,0,0,7,2499,2397,6,1
4,2,124,16742,16464,122,136,3,320,320,3,5,2,0,0,0,0,0,7,2499,2397,6,1
4,3,117,16448,129005,2148,136,3,348,5450,98,5,3,701,104484,701,104484,701,7,2499,2397,6,1
1,1,1953,238916,6419071,2125,136,119,137988,6872,119,5,1,631345,6395477,631345,6395477,631345,12,5162,5067,6,1
1,2,124,8661,6320192,298,136,0,0,320,3,5,3,0,0,0,0,0,12,5162,5067,6,1
